zip,primary_city,state,timezone,area_codes,country,county
1888,Woburn,MA,America/New_York,781,US,Middlesex
1889,North Reading,MA,America/New_York,351,US,Middlesex
1890,Winchester,MA,America/New_York,"781,978,617",US,Middlesex
1899,Andover,MA,America/New_York,351,US,Middlesex
1901,Lynn,MA,America/New_York,781,US,Essex
1902,Lynn,MA,America/New_York,"617,781,339",US,Essex
1903,Lynn,MA,America/New_York,339,US,Essex
1904,Lynn,MA,America/New_York,"781,978",US,Essex
1905,Lynn,MA,America/New_York,"781,617,339",US,Essex
1906,Saugus,MA,America/New_York,"617,781,978,339",US,Essex
1907,Swampscott,MA,America/New_York,"781,978",US,Essex
1908,Nahant,MA,America/New_York,"781,617",US,Essex
1910,Lynn,MA,America/New_York,339,US,Essex
1913,Amesbury,MA,America/New_York,978,US,Essex
1915,Beverly,MA,America/New_York,"978,781,508",US,Essex
1921,Boxford,MA,America/New_York,"508,978",US,Essex
1922,Byfield,MA,America/New_York,"617,978",US,Essex
1923,Danvers,MA,America/New_York,"978,617,351",US,Essex
1929,Essex,MA,America/New_York,978,US,Essex
1930,Gloucester,MA,America/New_York,978,US,Essex
1931,Gloucester,MA,America/New_York,351,US,Essex
1936,Hamilton,MA,America/New_York,978,US,Essex
1937,Hathorne,MA,America/New_York,978,US,Essex
1938,Ipswich,MA,America/New_York,978,US,Essex
1940,Lynnfield,MA,America/New_York,781,US,Essex
1944,Manchester,MA,America/New_York,"978,508",US,Essex
1945,Marblehead,MA,America/New_York,"781,617",US,Essex
1949,Middleton,MA,America/New_York,978,US,Essex
1950,Newburyport,MA,America/New_York,978,US,Essex
1951,Newbury,MA,America/New_York,978,US,Essex
1952,Salisbury,MA,America/New_York,978,US,Essex
1960,Peabody,MA,America/New_York,"978,508,617",US,Essex
1961,Peabody,MA,America/New_York,508,US,Essex
1965,Prides Crossing,MA,America/New_York,,US,Essex
1966,Rockport,MA,America/New_York,"978,508",US,Essex
1969,Rowley,MA,America/New_York,978,US,Essex
1970,Salem,MA,America/New_York,"978,781,617",US,Essex
1971,Salem,MA,America/New_York,351,US,Essex
1982,South Hamilton,MA,America/New_York,"508,617,978",US,Essex
1983,Topsfield,MA,America/New_York,978,US,Essex
1984,Wenham,MA,America/New_York,978,US,Essex
1985,West Newbury,MA,America/New_York,978,US,Essex
2018,Accord,MA,America/New_York,,US,Essex
2019,Bellingham,MA,America/New_York,"508,774",US,Norfolk
2020,Brant Rock,MA,America/New_York,,US,Norfolk
2021,Canton,MA,America/New_York,"781,617,339",US,Norfolk
2025,Cohasset,MA,America/New_York,"781,617,339",US,Norfolk
2026,Dedham,MA,America/New_York,"617,781",US,Norfolk
2027,Dedham,MA,America/New_York,339,US,Norfolk
2030,Dover,MA,America/New_York,"508,781,774",US,Norfolk
2031,East Mansfield,MA,America/New_York,508,US,Norfolk
2032,East Walpole,MA,America/New_York,"508,774,339,781",US,Norfolk
2035,Foxboro,MA,America/New_York,"508,781,774",US,Norfolk
2038,Franklin,MA,America/New_York,"508,774",US,Norfolk
2040,Greenbush,MA,America/New_York,,US,Norfolk
2041,Green Harbor,MA,America/New_York,781,US,Norfolk
2043,Hingham,MA,America/New_York,"617,781,339",US,Plymouth
2044,Hingham,MA,America/New_York,339,US,Plymouth
2045,Hull,MA,America/New_York,781,US,Plymouth
2047,Humarock,MA,America/New_York,781,US,Plymouth
2048,Mansfield,MA,America/New_York,"508,978,781,774",US,Bristol
2050,Marshfield,MA,America/New_York,"781,339",US,Plymouth
2051,Marshfield Hills,MA,America/New_York,,US,Plymouth
2052,Medfield,MA,America/New_York,"508,617,774",US,Norfolk
2053,Medway,MA,America/New_York,"508,774",US,Norfolk
2054,Millis,MA,America/New_York,"508,781,774",US,Norfolk
2055,Minot,MA,America/New_York,,US,Norfolk
2056,Norfolk,MA,America/New_York,508,US,Norfolk
2059,North Marshfield,MA,America/New_York,,US,Norfolk
2060,North Scituate,MA,America/New_York,,US,Norfolk
2061,Norwell,MA,America/New_York,"781,339",US,Plymouth
2062,Norwood,MA,America/New_York,"617,781,508",US,Norfolk
2065,Ocean Bluff,MA,America/New_York,,US,Norfolk
2066,Scituate,MA,America/New_York,"617,781,339",US,Plymouth
2067,Sharon,MA,America/New_York,"781,339",US,Norfolk
2070,Sheldonville,MA,America/New_York,,US,Norfolk
2071,South Walpole,MA,America/New_York,"508,774",US,Norfolk
2072,Stoughton,MA,America/New_York,"508,781,617",US,Norfolk
2081,Walpole,MA,America/New_York,"508,774,781",US,Norfolk
2090,Westwood,MA,America/New_York,"781,617,339",US,Norfolk
2093,Wrentham,MA,America/New_York,"508,774",US,Norfolk
2108,Boston,MA,America/New_York,"617,781,508,857",US,Suffolk
2109,Boston,MA,America/New_York,617,US,Suffolk
2110,Boston,MA,America/New_York,"617,857,508,774,781,000",US,Suffolk
2111,Boston,MA,America/New_York,"617,781,978",US,Suffolk
2112,Boston,MA,America/New_York,617,US,Suffolk
2113,Boston,MA,America/New_York,617,US,Suffolk
2114,Boston,MA,America/New_York,"508,617,781,857",US,Suffolk
2115,Boston,MA,America/New_York,"617,857",US,Suffolk
2116,Boston,MA,America/New_York,"617,508,781,978",US,Suffolk
2117,Boston,MA,America/New_York,617,US,Suffolk
2118,Boston,MA,America/New_York,"617,781,857",US,Suffolk
2119,Roxbury,MA,America/New_York,"508,617,978",US,Suffolk
2120,Roxbury Crossing,MA,America/New_York,"617,857",US,Suffolk
2121,Dorchester,MA,America/New_York,"617,781,857",US,Suffolk
2122,Dorchester,MA,America/New_York,"617,781",US,Suffolk
2123,Boston,MA,America/New_York,617,US,Suffolk
2124,Dorchester Center,MA,America/New_York,617,US,Suffolk
2125,Dorchester,MA,America/New_York,"617,857",US,Suffolk
2126,Mattapan,MA,America/New_York,617,US,Suffolk
2127,Boston,MA,America/New_York,"508,617,774,781,857",US,Suffolk
2128,Boston,MA,America/New_York,"617,857",US,Suffolk
2129,Charlestown,MA,America/New_York,"617,781,857",US,Suffolk
2130,Jamaica Plain,MA,America/New_York,"617,857",US,Suffolk
2131,Roslindale,MA,America/New_York,617,US,Suffolk
2132,West Roxbury,MA,America/New_York,"617,781",US,Suffolk
2133,Boston,MA,America/New_York,"617,508,781,857,978",US,Suffolk
2134,Allston,MA,America/New_York,617,US,Suffolk
2135,Brighton,MA,America/New_York,"617,857",US,Suffolk
2136,Hyde Park,MA,America/New_York,"617,857",US,Suffolk
2137,Readville,MA,America/New_York,,US,Suffolk
2138,Cambridge,MA,America/New_York,"617,978,857",US,Middlesex
2139,Cambridge,MA,America/New_York,"617,781,978,857,339",US,Middlesex
2140,Cambridge,MA,America/New_York,"617,781,978",US,Middlesex
2141,Cambridge,MA,America/New_York,"508,617,978,781,339",US,Middlesex
2142,Cambridge,MA,America/New_York,"617,781,508,857,978",US,Middlesex
2143,Somerville,MA,America/New_York,617,US,Middlesex
2144,Somerville,MA,America/New_York,"617,781,857",US,Middlesex
2145,Somerville,MA,America/New_York,"617,781,857",US,Middlesex
2148,Malden,MA,America/New_York,"617,781,339,857",US,Middlesex
2149,Everett,MA,America/New_York,"617,781,857",US,Middlesex
2150,Chelsea,MA,America/New_York,"617,857",US,Suffolk
2151,Revere,MA,America/New_York,"781,978,339,617",US,Suffolk
2152,Winthrop,MA,America/New_York,"617,978,857",US,Suffolk
2153,Medford,MA,America/New_York,339,US,Suffolk
2155,Medford,MA,America/New_York,"617,781,978,339",US,Middlesex
2156,West Medford,MA,America/New_York,,US,Middlesex
2163,Boston,MA,America/New_York,"617,339,781,857,978",US,Suffolk
2169,Quincy,MA,America/New_York,"508,617,781",US,Norfolk
2170,Quincy,MA,America/New_York,"617,857",US,Norfolk
2171,Quincy,MA,America/New_York,"617,857",US,Norfolk
2176,Melrose,MA,America/New_York,"978,781,339",US,Middlesex
2180,Stoneham,MA,America/New_York,"781,617,978",US,Middlesex
2184,Braintree,MA,America/New_York,"508,617,781,339",US,Norfolk
2185,Braintree,MA,America/New_York,781,US,Norfolk
2186,Milton,MA,America/New_York,617,US,Norfolk
2187,Milton Village,MA,America/New_York,,US,Norfolk
2188,Weymouth,MA,America/New_York,"617,781,339",US,Norfolk
2189,East Weymouth,MA,America/New_York,781,US,Norfolk
2190,South Weymouth,MA,America/New_York,"617,781",US,Norfolk
2191,North Weymouth,MA,America/New_York,"617,781,339",US,Norfolk
2196,Boston,MA,America/New_York,617,US,Norfolk
2199,Boston,MA,America/New_York,"617,339,781,857,978",US,Suffolk
2201,Boston,MA,America/New_York,617,US,Suffolk
2203,Boston,MA,America/New_York,617,US,Suffolk
2204,Boston,MA,America/New_York,617,US,Suffolk
2205,Boston,MA,America/New_York,617,US,Suffolk
2206,Boston,MA,America/New_York,617,US,Suffolk
2207,Boston,MA,America/New_York,617,US,Suffolk
2210,Boston,MA,America/New_York,617,US,Suffolk
2211,Boston,MA,America/New_York,617,US,Suffolk
2212,Boston,MA,America/New_York,617,US,Suffolk
2215,Boston,MA,America/New_York,617,US,Suffolk
2216,Boston,MA,America/New_York,617,US,Suffolk
2217,Boston,MA,America/New_York,617,US,Suffolk
2222,Boston,MA,America/New_York,"617,857",US,Suffolk
2228,East Boston,MA,America/New_York,,US,Suffolk
2238,Cambridge,MA,America/New_York,617,US,Suffolk
2239,Cambridge,MA,America/New_York,617,US,Suffolk
2241,Boston,MA,America/New_York,617,US,Suffolk
2266,Boston,MA,America/New_York,617,US,Suffolk
2269,Quincy,MA,America/New_York,617,US,Suffolk
2283,Boston,MA,America/New_York,"617,781,978",US,Suffolk
2284,Boston,MA,America/New_York,"508,617,781,857,978",US,Suffolk
2293,Boston,MA,America/New_York,617,US,Suffolk
2295,Boston,MA,America/New_York,617,US,Suffolk
2297,Boston,MA,America/New_York,617,US,Suffolk
2298,Boston,MA,America/New_York,617,US,Suffolk
2301,Brockton,MA,America/New_York,"508,617,774",US,Plymouth
2302,Brockton,MA,America/New_York,"508,617,774",US,Plymouth
2303,Brockton,MA,America/New_York,508,US,Plymouth
2304,Brockton,MA,America/New_York,508,US,Plymouth
2305,Brockton,MA,America/New_York,508,US,Plymouth
2322,Avon,MA,America/New_York,508,US,Norfolk
2324,Bridgewater,MA,America/New_York,"508,774",US,Plymouth
2325,Bridgewater,MA,America/New_York,508,US,Plymouth
2327,Bryantville,MA,America/New_York,,US,Plymouth
2330,Carver,MA,America/New_York,"508,774",US,Plymouth
2331,Duxbury,MA,America/New_York,339,US,Plymouth
2332,Duxbury,MA,America/New_York,"781,617",US,Plymouth
2333,East Bridgewater,MA,America/New_York,"508,774",US,Plymouth
2334,Easton,MA,America/New_York,508,US,Plymouth
2337,Elmwood,MA,America/New_York,,US,Plymouth
2338,Halifax,MA,America/New_York,"781,339",US,Plymouth
2339,Hanover,MA,America/New_York,"617,781",US,Plymouth
2340,Hanover,MA,America/New_York,339,US,Plymouth
2341,Hanson,MA,America/New_York,781,US,Plymouth
2343,Holbrook,MA,America/New_York,781,US,Norfolk
2344,Middleboro,MA,America/New_York,508,US,Norfolk
2345,Manomet,MA,America/New_York,508,US,Norfolk
2346,Middleboro,MA,America/New_York,"508,774",US,Plymouth
2347,Lakeville,MA,America/New_York,"781,508",US,Plymouth
2348,Lakeville,MA,America/New_York,508,US,Plymouth
2349,Middleboro,MA,America/New_York,508,US,Plymouth
2350,Monponsett,MA,America/New_York,,US,Plymouth
2351,Abington,MA,America/New_York,781,US,Plymouth
2355,North Carver,MA,America/New_York,508,US,Plymouth
2356,North Easton,MA,America/New_York,508,US,Bristol
2357,North Easton,MA,America/New_York,508,US,Bristol
2358,North Pembroke,MA,America/New_York,,US,Bristol
2359,Pembroke,MA,America/New_York,"781,339",US,Plymouth
2360,Plymouth,MA,America/New_York,"508,617,774",US,Plymouth
2361,Plymouth,MA,America/New_York,508,US,Plymouth
2362,Plymouth,MA,America/New_York,617,US,Plymouth
2364,Kingston,MA,America/New_York,"781,339,617",US,Plymouth
2366,South Carver,MA,America/New_York,508,US,Plymouth
2367,Plympton,MA,America/New_York,"508,781",US,Plymouth
2368,Randolph,MA,America/New_York,"617,781,339",US,Norfolk
2370,Rockland,MA,America/New_York,"781,339",US,Plymouth
2375,South Easton,MA,America/New_York,"508,781,774",US,Bristol
2379,West Bridgewater,MA,America/New_York,"508,781",US,Plymouth
2381,White Horse Beach,MA,America/New_York,508,US,Plymouth
2382,Whitman,MA,America/New_York,781,US,Plymouth
2420,Lexington,MA,America/New_York,"781,617,339",US,Middlesex
2421,Lexington,MA,America/New_York,"617,781",US,Middlesex
2445,Brookline,MA,America/New_York,"617,857",US,Norfolk
2446,Brookline,MA,America/New_York,"617,857",US,Norfolk
2447,Brookline Village,MA,America/New_York,,US,Norfolk
2451,Waltham,MA,America/New_York,"781,617,508,339",US,Middlesex
2452,Waltham,MA,America/New_York,"781,617,339,774,978",US,Middlesex
2453,Waltham,MA,America/New_York,"781,617,508,774,978",US,Middlesex
2454,Waltham,MA,America/New_York,339,US,Middlesex
2455,North Waltham,MA,America/New_York,,US,Middlesex
2456,New Town,MA,America/New_York,617,US,Middlesex
2457,Babson Park,MA,America/New_York,,US,Norfolk
2458,Newton,MA,America/New_York,"617,781,857",US,Middlesex
2459,Newton Center,MA,America/New_York,"617,781,508",US,Middlesex
2460,Newtonville,MA,America/New_York,"617,781,857",US,Middlesex
2461,Newton Highlands,MA,America/New_York,"617,781",US,Middlesex
2462,Newton Lower Falls,MA,America/New_York,617,US,Middlesex
2464,Newton Upper Falls,MA,America/New_York,617,US,Middlesex
2465,West Newton,MA,America/New_York,"781,617,857",US,Middlesex
2466,Auburndale,MA,America/New_York,"617,781",US,Middlesex
2467,Chestnut Hill,MA,America/New_York,"781,617,857",US,Norfolk
2468,Waban,MA,America/New_York,"781,617",US,Middlesex
2471,Watertown,MA,America/New_York,"617,781",US,Middlesex
2472,Watertown,MA,America/New_York,"617,781,978,857",US,Middlesex
2474,Arlington,MA,America/New_York,"781,617",US,Middlesex
2475,Arlington Heights,MA,America/New_York,,US,Middlesex
2476,Arlington,MA,America/New_York,"617,781,339",US,Middlesex
2477,Watertown,MA,America/New_York,617,US,Middlesex
2478,Belmont,MA,America/New_York,"617,781,857",US,Middlesex
2479,Waverley,MA,America/New_York,,US,Middlesex
2481,Wellesley Hills,MA,America/New_York,"781,617,508,774",US,Norfolk
2482,Wellesley,MA,America/New_York,"508,617,781,339,774",US,Norfolk
2492,Needham,MA,America/New_York,"781,774,857",US,Norfolk
2493,Weston,MA,America/New_York,"781,617",US,Middlesex
2494,Needham Heights,MA,America/New_York,"781,617,339",US,Norfolk
2495,Nonantum,MA,America/New_York,,US,Norfolk
2532,Buzzards Bay,MA,America/New_York,"508,774",US,Barnstable
2534,Cataumet,MA,America/New_York,508,US,Barnstable
2535,Chilmark,MA,America/New_York,508,US,Dukes
2536,East Falmouth,MA,America/New_York,508,US,Barnstable
2537,East Sandwich,MA,America/New_York,508,US,Barnstable
2538,East Wareham,MA,America/New_York,508,US,Plymouth
2539,Edgartown,MA,America/New_York,"508,774",US,Dukes
2540,Falmouth,MA,America/New_York,"978,508",US,Barnstable
2541,Falmouth,MA,America/New_York,508,US,Barnstable
2542,Buzzards Bay,MA,America/New_York,"508,774",US,Barnstable
2543,Woods Hole,MA,America/New_York,"508,774",US,Barnstable
2552,Menemsha,MA,America/New_York,508,US,Barnstable
2553,Monument Beach,MA,America/New_York,508,US,Barnstable
2554,Nantucket,MA,America/New_York,"508,774",US,Nantucket
2556,North Falmouth,MA,America/New_York,508,US,Barnstable
2557,Oak Bluffs,MA,America/New_York,508,US,Dukes
2558,Onset,MA,America/New_York,508,US,Plymouth
2559,Pocasset,MA,America/New_York,"508,774",US,Barnstable
2561,Sagamore,MA,America/New_York,508,US,Barnstable
2562,Sagamore Beach,MA,America/New_York,508,US,Barnstable
2563,Sandwich,MA,America/New_York,"508,774",US,Barnstable
2564,Siasconset,MA,America/New_York,508,US,Nantucket
2565,Silver Beach,MA,America/New_York,508,US,Nantucket
2568,Vineyard Haven,MA,America/New_York,"508,774",US,Dukes
2571,Wareham,MA,America/New_York,"508,774",US,Plymouth
2573,West Chop,MA,America/New_York,,US,Plymouth
2574,West Falmouth,MA,America/New_York,508,US,Plymouth
2575,West Tisbury,MA,America/New_York,508,US,Dukes
2576,West Wareham,MA,America/New_York,508,US,Plymouth
2584,Nantucket,MA,America/New_York,508,US,Nantucket
2601,Hyannis,MA,America/New_York,"508,774",US,Barnstable
2630,Barnstable,MA,America/New_York,"508,774",US,Barnstable
2631,Brewster,MA,America/New_York,"508,774",US,Barnstable
2632,Centerville,MA,America/New_York,"508,774",US,Barnstable
2633,Chatham,MA,America/New_York,"508,774",US,Barnstable
2634,Centerville,MA,America/New_York,508,US,Barnstable
2635,Cotuit,MA,America/New_York,508,US,Barnstable
2636,Centerville,MA,America/New_York,508,US,Barnstable
2637,Cummaquid,MA,America/New_York,508,US,Barnstable
2638,Dennis,MA,America/New_York,"508,774",US,Barnstable
2639,Dennis Port,MA,America/New_York,508,US,Barnstable
2641,East Dennis,MA,America/New_York,508,US,Barnstable
2642,Eastham,MA,America/New_York,508,US,Barnstable
2643,East Orleans,MA,America/New_York,508,US,Barnstable
2644,Forestdale,MA,America/New_York,508,US,Barnstable
2645,Harwich,MA,America/New_York,"508,774",US,Barnstable
2646,Harwich Port,MA,America/New_York,508,US,Barnstable
2647,Hyannis Port,MA,America/New_York,508,US,Barnstable
2648,Marstons Mills,MA,America/New_York,508,US,Barnstable
2649,Mashpee,MA,America/New_York,508,US,Barnstable
2650,North Chatham,MA,America/New_York,508,US,Barnstable
2651,North Eastham,MA,America/New_York,508,US,Barnstable
2652,North Truro,MA,America/New_York,508,US,Barnstable
2653,Orleans,MA,America/New_York,"508,774",US,Barnstable
2655,Osterville,MA,America/New_York,"508,774",US,Barnstable
2657,Provincetown,MA,America/New_York,"508,774",US,Barnstable
2659,South Chatham,MA,America/New_York,508,US,Barnstable
2660,South Dennis,MA,America/New_York,508,US,Barnstable
2661,South Harwich,MA,America/New_York,508,US,Barnstable
2662,South Orleans,MA,America/New_York,508,US,Barnstable
2663,South Wellfleet,MA,America/New_York,508,US,Barnstable
2664,South Yarmouth,MA,America/New_York,508,US,Barnstable
2666,Truro,MA,America/New_York,508,US,Barnstable
2667,Wellfleet,MA,America/New_York,"508,774",US,Barnstable
2668,West Barnstable,MA,America/New_York,508,US,Barnstable
2669,West Chatham,MA,America/New_York,508,US,Barnstable
2670,West Dennis,MA,America/New_York,508,US,Barnstable
2671,West Harwich,MA,America/New_York,508,US,Barnstable
2672,West Hyannisport,MA,America/New_York,508,US,Barnstable
2673,West Yarmouth,MA,America/New_York,"508,774",US,Barnstable
2675,Yarmouth Port,MA,America/New_York,508,US,Barnstable
2702,Assonet,MA,America/New_York,"508,774",US,Bristol
2703,Attleboro,MA,America/New_York,"401,508,617,774",US,Bristol
2712,Chartley,MA,America/New_York,508,US,Bristol
2713,Cuttyhunk,MA,America/New_York,,US,Dukes
2714,Dartmouth,MA,America/New_York,508,US,Dukes
2715,Dighton,MA,America/New_York,"508,774",US,Bristol
2717,East Freetown,MA,America/New_York,508,US,Bristol
2718,East Taunton,MA,America/New_York,"508,774",US,Bristol
2719,Fairhaven,MA,America/New_York,508,US,Bristol
2720,Fall River,MA,America/New_York,"508,774",US,Bristol
2721,Fall River,MA,America/New_York,"508,774",US,Bristol
2722,Fall River,MA,America/New_York,508,US,Bristol
2723,Fall River,MA,America/New_York,"508,774",US,Bristol
2724,Fall River,MA,America/New_York,508,US,Bristol
2725,Somerset,MA,America/New_York,508,US,Bristol
2726,Somerset,MA,America/New_York,508,US,Bristol
2738,Marion,MA,America/New_York,"508,774",US,Plymouth
2739,Mattapoisett,MA,America/New_York,"508,617,774",US,Plymouth
2740,New Bedford,MA,America/New_York,"508,774",US,Bristol
2741,New Bedford,MA,America/New_York,508,US,Bristol
2742,New Bedford,MA,America/New_York,508,US,Bristol
2743,Acushnet,MA,America/New_York,508,US,Bristol
2744,New Bedford,MA,America/New_York,"508,774",US,Bristol
2745,New Bedford,MA,America/New_York,508,US,Bristol
2746,New Bedford,MA,America/New_York,"508,774",US,Bristol
2747,North Dartmouth,MA,America/New_York,508,US,Bristol
2748,South Dartmouth,MA,America/New_York,508,US,Bristol
2760,North Attleboro,MA,America/New_York,"508,978,774",US,Bristol
2761,North Attleboro,MA,America/New_York,508,US,Bristol
2762,Plainville,MA,America/New_York,508,US,Norfolk
2763,Attleboro Falls,MA,America/New_York,"508,774",US,Bristol
2764,North Dighton,MA,America/New_York,"857,508",US,Bristol
2766,Norton,MA,America/New_York,"508,774",US,Bristol
2767,Raynham,MA,America/New_York,508,US,Bristol
2768,Raynham Center,MA,America/New_York,508,US,Bristol
2769,Rehoboth,MA,America/New_York,"508,774",US,Bristol
2770,Rochester,MA,America/New_York,"508,774",US,Plymouth
2771,Seekonk,MA,America/New_York,"508,617,774",US,Bristol
2777,Swansea,MA,America/New_York,508,US,Bristol
2779,Berkley,MA,America/New_York,"781,508",US,Bristol
2780,Taunton,MA,America/New_York,508,US,Bristol
2783,Taunton,MA,America/New_York,508,US,Bristol
2790,Westport,MA,America/New_York,"508,774",US,Bristol
2791,Westport Point,MA,America/New_York,508,US,Bristol
